,date,time,temperature,relative_humidity,wind_speed,wind_direction,load,__fileposition__
6673,20161005,0,2.900000095367432,79,2," north-east                          ",15527,360288
6674,20161005,10000,2.700000047683716,79,2," north-northeast                     ",15630,360342
6675,20161005,20000,1.899999976158142,81,1," north-east                          ",15823,360396
6676,20161005,30000,2.0,80,2," north-east                          ",16435,360450
6677,20161005,40000,1.799999952316284,81,2," north-east                          ",18115,360504
6678,20161005,50000,1.0,86,0,"no-wind                              ",19730,360558
6679,20161005,60000,0.300000011920929,89,1," south-west                          ",20288,360612
6680,20161005,70000,0.4000000059604645,89,1," north-east                          ",19913,360666
6681,20161005,80000,4.0,72,1," south-east                          ",19464,360720
6682,20161005,90000,5.5,72,1," south-west                          ",18990,360774
6683,20161005,100000,7.599999904632568,62,1," south-southwest                     ",18304,360828
6684,20161005,110000,10.30000019073486,54,1," south-southwest                     ",18378,360882
6685,20161005,120000,12.10000038146973,50,1," south                               ",18207,360936
6686,20161005,130000,12.10000038146973,36,2," east-northeast                      ",17732,360990
6687,20161005,140000,12.80000019073486,33,3," north-east                          ",17807,361044
6688,20161005,150000,12.80000019073486,28,5," north-east                          ",17861,361098
6689,20161005,160000,12.30000019073486,30,3," north-east                          ",17934,361152
6690,20161005,170000,10.60000038146973,45,3," north                               ",18608,361206
6691,20161005,180000,7.699999809265137,62,3," north-northeast                     ",18596,361260
6692,20161005,190000,6.599999904632568,68,1," south-southeast                     ",18237,361314
6693,20161005,200000,4.800000190734863,75,1," south-west                          ",17512,361368
6694,20161005,210000,5.5,46,3," north-northeast                     ",16680,361422
6695,20161005,220000,3.900000095367432,61,1," west-southwest                      ",15987,361476
6696,20161005,230000,3.700000047683716,60,1," west-northwest                      ",15732,361530
6697,20161006,0,4.099999904632568,56,1," south-southwest                     ",15598,361584
6698,20161006,10000,2.599999904632568,61,1," west                                ",15865,361638
6699,20161006,20000,2.299999952316284,63,1," south-west                          ",16121,361692
6700,20161006,30000,1.299999952316284,70,1," south-east                          ",16754,361746
6701,20161006,40000,2.5,64,1," west-northwest                      ",18290,361800
6702,20161006,50000,2.200000047683716,67,1," south-west                          ",19546,361854
6703,20161006,60000,1.200000047683716,77,1," west                                ",19965,361908
6704,20161006,70000,3.099999904632568,69,4," north-northeast                     ",19984,361962
6705,20161006,80000,8.399999618530273,47,4," north-northeast                     ",19891,362016
6706,20161006,90000,9.699999809265137,45,4," north-northeast                     ",19231,362070
6707,20161006,100000,11.0,39,6," north-northeast                     ",18613,362124
6708,20161006,110000,11.89999961853027,39,5," north-northeast                     ",18402,362178
6709,20161006,120000,12.30000019073486,38,7," north-northeast                     ",18195,362232
6710,20161006,130000,13.10000038146973,35,6," north-east                          ",18022,362286
6711,20161006,140000,13.30000019073486,34,6," north-northeast                     ",17955,362340
6712,20161006,150000,12.60000038146973,38,4," north-east                          ",18062,362394
6713,20161006,160000,12.60000038146973,40,4," north-northeast                     ",18307,362448
6714,20161006,170000,11.89999961853027,42,4," north-northeast                     ",18872,362502
6715,20161006,180000,11.19999980926514,44,6," north-northeast                     ",18722,362556
6716,20161006,190000,10.5,49,5," north-northeast                     ",18125,362610
6717,20161006,200000,10.10000038146973,54,4," north-northeast                     ",17444,362664
6718,20161006,210000,10.0,57,4," north                               ",16675,362718
6719,20161006,220000,10.10000038146973,57,4," north                               ",15907,362772
6720,20161006,230000,10.30000019073486,58,4," north-northeast                     ",15761,362826
6721,20161007,0,10.5,59,4," north-northeast                     ",15673,362880
6722,20161007,10000,9.600000381469727,62,4," north-northeast                     ",15603,362934
6723,20161007,20000,9.199999809265137,66,4," north-northeast                     ",15697,362988
6724,20161007,30000,9.300000190734863,65,4," north-northeast                     ",16065,363042
6725,20161007,40000,9.5,66,4," north-east                          ",17465,363096
6726,20161007,50000,9.5,66,5," north-northeast                     ",19211,363150
6727,20161007,60000,9.300000190734863,68,5," north-east                          ",19785,363204
6728,20161007,70000,9.100000381469727,68,4," north-northeast                     ",19636,363258
6729,20161007,80000,9.100000381469727,69,4," north-northeast                     ",19390,363312
6730,20161007,90000,10.0,65,5," north-northeast                     ",18776,363366
6731,20161007,100000,10.69999980926514,64,5," north-east                          ",18503,363420
6732,20161007,110000,11.89999961853027,58,5," north-east                          ",18041,363474
6733,20161007,120000,13.5,56,4," north-east                          ",17609,363528
6734,20161007,130000,13.80000019073486,52,5," north-east                          ",17230,363582
6735,20161007,140000,14.10000038146973,49,7," north-northeast                     ",17386,363636
6736,20161007,150000,14.39999961853027,49,6," north-northeast                     ",17326,363690
6737,20161007,160000,13.80000019073486,52,6," north-east                          ",17654,363744
6738,20161007,170000,12.80000019073486,54,6," north-east                          ",18151,363798
6739,20161007,180000,11.69999980926514,58,5," north-northeast                     ",17792,363852
6740,20161007,190000,11.30000019073486,59,5," north-northeast                     ",17363,363906
6741,20161007,200000,10.30000019073486,60,6," east-northeast                      ",16799,363960
6742,20161007,210000,9.100000381469727,59,6," north-east                          ",16240,364014
6743,20161007,220000,8.399999618530273,60,5," north-northeast                     ",15713,364068
6744,20161007,230000,7.400000095367432,63,4," north-east                          ",15276,364122
6745,20161008,0,8.100000381469727,59,4," north-northeast                     ",15037,364176
6746,20161008,10000,8.199999809265137,59,3," north-northeast                     ",14995,364230
6747,20161008,20000,8.199999809265137,57,2," north                               ",15123,364284
6748,20161008,30000,8.300000190734863,57,2," north-northeast                     ",15225,364338
6749,20161008,40000,8.600000381469727,56,4," north-northeast                     ",15620,364392
6750,20161008,50000,8.399999618530273,55,5," north-northeast                     ",16178,364446
6751,20161008,60000,8.100000381469727,59,4," north-northeast                     ",16862,364500
